ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
11936,RR Watson (SCOT),A,2006-2008,7,7,0,209,83,29.85,287,72.82,0,2,1
11937,RR Watson (SCOT),N,2007-2009,15,15,2,458,123*,35.23,639,71.67,1,2,0
11938,RR Watson (SCOT),C,2006-2010,35,35,4,956,123*,30.83,1286,74.33,1,6,4
11939,RR Watson (SCOT),B,2006-2006,1,1,0,0,0,0,7,0,0,0,1
11940,RR Watson (SCOT),S,2009-2009,3,3,0,27,14,9,39,69.23,0,0,0
11941,RR Watson (SCOT),O,2006-2010,31,31,4,929,123*,34.4,1240,74.91,1,6,3
11942,RS Bopara (ENG),H,2007-2014,54,48,9,1294,96,33.17,1567,82.57,0,6,2
11943,RS Bopara (ENG),A,2007-2015,49,48,9,1026,101*,26.3,1397,73.44,1,4,1
11944,RS Bopara (ENG),N,2007-2015,17,13,3,375,60,37.5,498,75.3,0,4,1
11945,RS Bopara (ENG),C,2007-2015,120,109,21,2695,101*,30.62,3462,77.84,1,14,4
11946,RS Bopara (ENG),B,2007-2014,26,26,5,599,65,28.52,824,72.69,0,5,0
11947,RS Bopara (ENG),S,2007-2015,70,62,10,1505,96,28.94,1917,78.5,0,6,2
11948,RS Bopara (ENG),O,2007-2014,24,21,6,591,101*,39.4,721,81.96,1,3,2
11949,RS Gabriel (WI),A,1984-1984,6,6,0,93,41,15.5,180,51.66,0,0,1
11950,RS Gabriel (WI),N,1984-1984,5,5,0,74,29,14.8,180,41.11,0,0,1
11951,RS Gabriel (WI),C,1984-1984,11,11,0,167,41,15.18,360,46.38,0,0,2
11952,RS Gabriel (WI),S,1984-1984,11,11,0,167,41,15.18,360,46.38,0,0,2
11953,RS Gavaskar (IND),A,2004-2004,5,5,2,43,20,14.33,79,54.43,0,0,0
11954,RS Gavaskar (IND),N,2004-2004,6,5,0,108,54,21.6,155,69.67,0,1,0
11955,RS Gavaskar (IND),C,2004-2004,11,10,2,151,54,18.87,234,64.52,0,1,0
11956,RS Gavaskar (IND),S,2004-2004,9,9,2,136,54,19.42,216,62.96,0,1,0
11957,RS Gavaskar (IND),O,2004-2004,2,1,0,15,15,15,18,83.33,0,0,0
11958,RS Ghai (IND),H,1984-1986,4,-,-,-,-,-,-,-,-,-,-
11959,RS Ghai (IND),A,1986-1986,1,1,0,1,1,1,3,33.33,0,0,0
11960,RS Ghai (IND),N,1985-1985,1,-,-,-,-,-,-,-,-,-,-
11961,RS Ghai (IND),C,1984-1986,6,1,0,1,1,1,3,33.33,0,0,0
11962,RS Ghai (IND),B,1984-1986,4,-,-,-,-,-,-,-,-,-,-
11963,RS Ghai (IND),S,1986-1986,1,1,0,1,1,1,3,33.33,0,0,0
11964,RS Ghai (IND),O,1985-1985,1,-,-,-,-,-,-,-,-,-,-
11965,RS Haire (IRE),A,2008-2008,1,1,0,54,54,54,63,85.71,0,1,0
11966,RS Haire (IRE),N,2008-2008,1,1,0,2,2,2,9,22.22,0,0,0
11967,RS Haire (IRE),C,2008-2008,2,2,0,56,54,28,72,77.77,0,1,0
11968,RS Haire (IRE),O,2008-2008,2,2,0,56,54,28,72,77.77,0,1,0
11969,RS Higgins (ZIM),H,2006-2006,4,4,1,6,5,2,30,20,0,0,1
11970,RS Higgins (ZIM),A,2006-2006,4,3,1,9,7*,4.5,31,29.03,0,0,1
11971,RS Higgins (ZIM),N,2006-2006,3,1,0,0,0,0,2,0,0,0,1
11972,RS Higgins (ZIM),C,2006-2006,11,8,2,15,7*,2.5,63,23.8,0,0,3
11973,RS Higgins (ZIM),B,2006-2006,1,1,1,7,7*,-,11,63.63,0,0,0
11974,RS Higgins (ZIM),O,2006-2006,10,7,1,8,5,1.33,52,15.38,0,0,3
11975,RS Kalpage (SL),H,1992-1998,33,20,11,265,44*,29.44,364,72.8,0,0,1
11976,RS Kalpage (SL),A,1992-1999,23,22,4,233,51,12.94,353,66,0,1,1
11977,RS Kalpage (SL),N,1992-1999,30,27,13,346,43*,24.71,603,57.37,0,0,0
11978,RS Kalpage (SL),C,1992-1999,86,69,28,844,51,20.58,1320,63.93,0,1,2
11979,RS Kalpage (SL),B,1992-1999,45,31,14,453,51,26.64,652,69.47,0,1,1
11980,RS Kalpage (SL),S,1992-1996,19,18,4,226,43*,16.14,349,64.75,0,0,0
11981,RS Kalpage (SL),O,1992-1997,22,20,10,165,30,16.5,319,51.72,0,0,1
11982,RS Kaluwitharana (SL),H,1992-2004,45,43,7,865,102*,24.02,1216,71.13,1,4,5
11983,RS Kaluwitharana (SL),A,1990-2003,56,54,1,1532,100*,28.9,1815,84.4,1,13,6
11984,RS Kaluwitharana (SL),N,1993-2002,88,84,6,1314,75,16.84,1745,75.3,0,6,13
11985,RS Kaluwitharana (SL),C,1990-2004,189,181,14,3711,102*,22.22,4776,77.7,2,23,24
11986,RS Kaluwitharana (SL),B,1990-2004,67,63,9,1147,102*,21.24,1586,72.32,1,4,9
11987,RS Kaluwitharana (SL),S,1991-2002,50,50,1,1326,83,27.06,1634,81.15,0,14,4
11988,RS Kaluwitharana (SL),O,1993-2003,72,68,4,1238,100*,19.34,1556,79.56,1,5,11
11989,RS Madugalle (SL),H,1982-1985,14,12,1,190,50*,17.27,270,70.37,0,1,1
11990,RS Madugalle (SL),A,1982-1988,27,24,3,400,73,19.04,642,62.3,0,1,3
11991,RS Madugalle (SL),N,1979-1988,22,20,1,360,60,18.94,662,54.38,0,1,0
11992,RS Madugalle (SL),C,1979-1988,63,56,5,950,73,18.62,1574,60.35,0,3,4
11993,RS Madugalle (SL),B,1982-1988,23,18,2,278,50*,17.37,435,63.9,0,1,1
11994,RS Madugalle (SL),S,1979-1988,25,25,2,363,60,15.78,691,52.53,0,1,2
11995,RS Madugalle (SL),O,1982-1988,15,13,1,309,73,25.75,448,68.97,0,1,1
11996,RS Mahanama (SL),H,1986-1998,49,41,9,1236,107,38.62,1961,63.02,1,9,3
11997,RS Mahanama (SL),A,1986-1999,61,60,6,1618,119*,29.96,2589,62.49,2,10,2
11998,RS Mahanama (SL),N,1986-1999,103,97,8,2308,101,25.93,3971,58.12,1,16,10
11999,RS Mahanama (SL),C,1986-1999,213,198,23,5162,119*,29.49,8521,60.57,4,35,15
12000,RS Mahanama (SL),B,1986-1998,88,77,12,2084,107,32.06,3407,61.16,1,15,5
12001,RS Mahanama (SL),S,1988-1999,60,59,3,1231,80,21.98,2145,57.38,0,10,4
12002,RS Mahanama (SL),O,1986-1998,65,62,8,1847,119*,34.2,2969,62.2,3,10,6
12003,RS Morton (WI),H,2005-2009,16,15,2,501,109,38.53,749,66.88,1,3,2
12004,RS Morton (WI),A,2006-2010,28,26,3,787,110*,34.21,1175,66.97,1,5,3
12005,RS Morton (WI),N,2002-2007,12,10,1,231,90*,25.66,365,63.28,0,2,2
12006,RS Morton (WI),C,2002-2010,56,51,6,1519,110*,33.75,2289,66.36,2,10,7
12007,RS Morton (WI),B,2005-2007,10,9,1,231,90*,28.87,321,71.96,0,2,2
12008,RS Morton (WI),S,2006-2010,15,15,2,419,110*,32.23,663,63.19,1,2,2
12009,RS Morton (WI),O,2002-2009,31,27,3,869,109,36.2,1305,66.59,1,6,3
12010,RS Sodhi (IND),H,2000-2002,5,5,2,71,53*,23.66,108,65.74,0,1,0
12011,RS Sodhi (IND),A,2001-2001,5,4,0,78,30,19.5,114,68.42,0,0,0
12012,RS Sodhi (IND),N,2001-2001,8,5,1,131,67,32.75,159,82.38,0,1,0
12013,RS Sodhi (IND),C,2000-2002,18,14,3,280,67,25.45,381,73.49,0,2,0
12014,RS Sodhi (IND),B,2000-2002,12,10,2,154,53*,19.25,218,70.64,0,1,0
12015,RS Sodhi (IND),S,2001-2001,3,2,0,43,22,21.5,67,64.17,0,0,0
12016,RS Sodhi (IND),O,2001-2001,3,2,1,83,67,83,96,86.45,0,1,0
12017,RSA Jayasekera (SL),H,1982-1982,1,1,0,17,17,17,42,40.47,0,0,0
12018,RSA Jayasekera (SL),A,1982-1982,1,-,-,-,-,-,-,-,-,-,-
12019,RSA Jayasekera (SL),C,1982-1982,2,1,0,17,17,17,42,40.47,0,0,0
12020,RSA Jayasekera (SL),B,1982-1982,1,1,0,17,17,17,42,40.47,0,0,0
12021,RSA Jayasekera (SL),O,1982-1982,1,-,-,-,-,-,-,-,-,-,-
12022,RT Crandon (WI),N,2009-2009,1,1,0,5,5,5,9,55.55,0,0,0
12023,RT Crandon (WI),C,2009-2009,1,1,0,5,5,5,9,55.55,0,0,0
12024,RT Crandon (WI),S,2009-2009,1,1,0,5,5,5,9,55.55,0,0,0
12025,RT Hart (NZ),A,1985-1985,1,1,0,3,3,3,29,10.34,0,0,0
12026,RT Hart (NZ),C,1985-1985,1,1,0,3,3,3,29,10.34,0,0,0
12027,RT Hart (NZ),O,1985-1985,1,1,0,3,3,3,29,10.34,0,0,0
12028,RT Latham (NZ),H,1992-1993,17,17,0,252,60,14.82,463,54.42,0,1,2
12029,RT Latham (NZ),A,1990-1994,11,11,3,259,45,32.37,422,61.37,0,0,1
12030,RT Latham (NZ),N,1990-1994,5,5,1,72,27,18,123,58.53,0,0,0
12031,RT Latham (NZ),C,1990-1994,33,33,4,583,60,20.1,1008,57.83,0,1,3
12032,RT Latham (NZ),S,1990-1994,31,31,4,498,60,18.44,908,54.84,0,1,3
12033,RT Latham (NZ),O,1992-1992,2,2,0,85,45,42.5,100,85,0,0,0
12034,RT Lyons (SCOT),H,2006-2010,8,4,2,10,6,5,26,38.46,0,0,0
12035,RT Lyons (SCOT),A,2006-2010,7,6,4,79,28,39.5,119,66.38,0,0,0
12036,RT Lyons (SCOT),N,2007-2010,10,4,4,1,1*,-,2,50,0,0,0
12037,RT Lyons (SCOT),C,2006-2010,25,14,10,90,28,22.5,147,61.22,0,0,0
12038,RT Lyons (SCOT),B,2006-2006,1,1,0,28,28,28,38,73.68,0,0,0
12039,RT Lyons (SCOT),O,2006-2010,24,13,10,62,23*,20.66,109,56.88,0,0,0
12040,RT Ponting (AUS),H,1995-2012,153,150,12,5406,134*,39.17,6812,79.35,13,32,10
12041,RT Ponting (AUS),A,1995-2011,132,129,16,5090,164,45.04,6188,82.25,10,32,6
12042,RT Ponting (AUS),B,1996-2011,75,74,7,2654,145,39.61,3515,75.5,5,16,5
12043,RT Ponting (AUS),O,1995-2010,55,51,8,1967,124*,45.74,2417,81.38,2,14,2
12044,RT Ponting (AUS/ICC),N,1995-2011,90,86,11,3208,145,42.77,4046,79.28,7,18,4
12045,RT Ponting (AUS/ICC),C,1995-2012,375,365,39,13704,164,42.03,17046,80.39,30,82,20
12046,RT Ponting (AUS/ICC),S,1995-2012,245,240,24,9083,164,42.05,11114,81.72,23,52,13
12047,RT Robinson (ENG),H,1985-1988,3,3,0,46,26,15.33,99,46.46,0,0,0
12048,RT Robinson (ENG),A,1984-1988,14,14,0,303,55,21.64,553,54.79,0,1,1
12049,RT Robinson (ENG),N,1985-1987,9,9,0,248,83,27.55,374,66.31,0,2,1
12050,RT Robinson (ENG),C,1984-1988,26,26,0,597,83,22.96,1026,58.18,0,3,2
12051,RT Robinson (ENG),B,1984-1987,7,7,0,99,55,14.14,173,57.22,0,1,1
12052,RT Robinson (ENG),S,1985-1988,8,8,0,191,44,23.87,333,57.35,0,0,0
12053,RT Robinson (ENG),O,1985-1987,11,11,0,307,83,27.9,520,59.03,0,2,1
12054,RTM Mendis (SL),H,2021-2022,2,2,1,41,26,41,39,105.12,0,0,0
12055,RTM Mendis (SL),A,2021-2021,2,2,1,9,8*,9,11,81.81,0,0,0
12056,RTM Mendis (SL),C,2021-2022,4,4,2,50,26,25,50,100,0,0,0
12057,RTM Mendis (SL),B,2021-2022,3,3,2,49,26,49,45,108.88,0,0,0
12058,RTM Mendis (SL),S,2021-2021,1,1,0,1,1,1,5,20,0,0,0
12059,Rubel Hossain (BAN),H,2009-2021,58,29,15,100,17,7.14,156,64.1,0,0,6
12060,Rubel Hossain (BAN),A,2009-2021,29,13,5,31,8,3.87,76,40.78,0,0,1
12061,Rubel Hossain (BAN),N,2015-2019,17,11,4,13,9,1.85,45,28.88,0,0,4
12062,Rubel Hossain (BAN),C,2009-2021,104,53,24,144,17,4.96,277,51.98,0,0,11
12063,Rubel Hossain (BAN),B,2009-2021,62,31,16,108,17,7.2,168,64.28,0,0,6
12064,Rubel Hossain (BAN),S,2010-2021,21,11,5,25,9,4.16,74,33.78,0,0,2
12065,Rubel Hossain (BAN),O,2009-2019,21,11,3,11,4,1.37,35,31.42,0,0,3
12066,Rumman Raees (PAK),A,2017-2018,6,3,1,27,16,13.5,23,117.39,0,0,0
12067,Rumman Raees (PAK),N,2017-2017,3,1,0,0,0,0,1,0,0,0,1
12068,Rumman Raees (PAK),C,2017-2018,9,4,1,27,16,9,24,112.5,0,0,1
12069,Rumman Raees (PAK),S,2017-2018,6,3,1,27,16,13.5,23,117.39,0,0,0
12070,Rumman Raees (PAK),O,2017-2017,3,1,0,0,0,0,1,0,0,0,1
12071,RV Uthappa (IND),H,2006-2014,19,17,3,476,86,34,417,114.14,0,3,2
12072,RV Uthappa (IND),A,2006-2015,16,15,1,358,55,25.57,444,80.63,0,3,2
12073,RV Uthappa (IND),N,2006-2008,11,10,2,100,20,12.5,170,58.82,0,0,0
12074,RV Uthappa (IND),C,2006-2015,46,42,6,934,86,25.94,1031,90.59,0,6,4
12075,RV Uthappa (IND),B,2006-2014,22,20,3,545,86,32.05,498,109.43,0,4,2
12076,RV Uthappa (IND),S,2007-2008,12,10,2,211,51,26.37,277,76.17,0,1,0
12077,RV Uthappa (IND),O,2006-2015,12,12,1,178,55,16.18,256,69.53,0,1,2
12078,RW Ali (KENYA),H,1996-1997,3,1,1,1,1*,-,9,11.11,0,0,0
12079,RW Ali (KENYA),A,1996-1996,2,-,-,-,-,-,-,-,-,-,-
12080,RW Ali (KENYA),N,1996-1996,4,2,2,6,6*,-,19,31.57,0,0,0
12081,RW Ali (KENYA),C,1996-1997,9,3,3,7,6*,-,28,25,0,0,0
12082,RW Ali (KENYA),B,1996-1996,6,2,2,6,6*,-,19,31.57,0,0,0
12083,RW Ali (KENYA),O,1996-1997,3,1,1,1,1*,-,9,11.11,0,0,0
12084,RW Anderson (NZ),A,1976-1978,2,2,1,16,12,16,46,34.78,0,0,0
12085,RW Anderson (NZ),C,1976-1978,2,2,1,16,12,16,46,34.78,0,0,0
12086,RW Anderson (NZ),S,1978-1978,1,1,0,12,12,12,24,50,0,0,0
12087,RW Anderson (NZ),O,1976-1976,1,1,1,4,4*,-,22,18.18,0,0,0
12088,RW Chakabva (ZIM),H,2013-2022,23,20,1,524,102,27.57,669,78.32,1,3,1
12089,RW Chakabva (ZIM),A,2008-2022,30,29,2,585,72,21.66,938,62.36,0,1,0
12090,RW Chakabva (ZIM),N,2011-2015,8,8,0,79,35,9.87,144,54.86,0,0,2
12091,RW Chakabva (ZIM),C,2008-2022,61,57,3,1188,102,22,1751,67.84,1,4,3
12092,RW Chakabva (ZIM),B,2010-2022,21,21,1,401,72,20.05,636,63.05,0,1,2
12093,RW Chakabva (ZIM),S,2012-2022,10,10,1,179,37*,19.88,314,57,0,0,0
12094,RW Chakabva (ZIM),O,2008-2022,30,26,1,608,102,24.32,801,75.9,1,3,1
12095,RW Marsh (AUS),H,1971-1984,63,52,9,859,66,19.97,1066,80.58,0,2,5
12096,RW Marsh (AUS),A,1972-1982,19,14,2,151,42,12.58,175,86.28,0,0,1
12097,RW Marsh (AUS),N,1975-1983,10,10,4,215,52*,35.83,248,86.69,0,2,1
12098,RW Marsh (AUS),C,1971-1984,92,76,15,1225,66,20.08,1489,82.26,0,4,7
12099,RW Marsh (AUS),S,1971-1984,89,75,15,1224,66,20.4,1482,82.59,0,4,7
12100,RW Marsh (AUS),O,1982-1982,3,1,0,1,1,1,7,14.28,0,0,0
12101,RW Price (ZIM),H,2003-2011,42,20,4,125,46,7.81,218,57.33,0,0,5
12102,RW Price (ZIM),A,2003-2012,41,28,8,199,26*,9.95,341,58.35,0,0,4
12103,RW Price (ZIM),N,2002-2011,19,11,5,82,18*,13.66,142,57.74,0,0,1
12104,RW Price (ZIM),C,2002-2012,102,59,17,406,46,9.66,701,57.91,0,0,10
12105,RW Price (ZIM),B,2002-2011,22,17,5,136,23*,11.33,255,53.33,0,0,1
12106,RW Price (ZIM),S,2003-2012,18,12,6,108,26*,18,140,77.14,0,0,3
12107,RW Price (ZIM),O,2003-2011,62,30,6,162,46,6.75,306,52.94,0,0,6
12108,RW Sims (ZIM),H,2002-2002,2,1,1,7,7*,-,7,100,0,0,0
12109,RW Sims (ZIM),N,2003-2003,1,1,0,24,24,24,60,40,0,0,0
12110,RW Sims (ZIM),C,2002-2003,3,2,1,31,24,31,67,46.26,0,0,0
12111,RW Sims (ZIM),S,2003-2003,1,1,0,24,24,24,60,40,0,0,0
12112,RW Sims (ZIM),O,2002-2002,2,1,1,7,7*,-,7,100,0,0,0
12113,RW Staple (USA),N,2004-2004,2,2,0,4,4,2,11,36.36,0,0,1
12114,RW Staple (USA),C,2004-2004,2,2,0,4,4,2,11,36.36,0,0,1
12115,RW Staple (USA),S,2004-2004,2,2,0,4,4,2,11,36.36,0,0,1
12116,RW Taylor (ENG),H,1973-1982,16,9,4,73,26*,14.6,189,38.62,0,0,2
12117,RW Taylor (ENG),A,1975-1984,10,7,2,52,23*,10.4,113,46.01,0,0,0
12118,RW Taylor (ENG),N,1983-1983,1,1,1,5,5*,-,10,50,0,0,0
12119,RW Taylor (ENG),C,1973-1984,27,17,7,130,26*,13,312,41.66,0,0,2
12120,RW Taylor (ENG),B,1982-1982,2,2,1,5,3,5,7,71.42,0,0,0
12121,RW Taylor (ENG),S,1973-1984,23,14,6,113,26*,14.12,280,40.35,0,0,2
12122,RW Taylor (ENG),O,1977-1978,2,1,0,12,12,12,25,48,0,0,0
12123,RW Tolchard (ENG),A,1979-1979,1,-,-,-,-,-,-,-,-,-,-
12124,RW Tolchard (ENG),C,1979-1979,1,-,-,-,-,-,-,-,-,-,-
12125,RW Tolchard (ENG),S,1979-1979,1,-,-,-,-,-,-,-,-,-,-
12126,RWT Key (ENG),H,2003-2004,5,5,0,54,19,10.8,135,40,0,0,1
12127,RWT Key (ENG),C,2003-2004,5,5,0,54,19,10.8,135,40,0,0,1
12128,RWT Key (ENG),S,2003-2004,5,5,0,54,19,10.8,135,40,0,0,1
12129,S Abid Ali (IND),A,1974-1975,3,2,0,23,17,11.5,34,67.64,0,0,0
12130,S Abid Ali (IND),N,1975-1975,2,1,0,70,70,70,98,71.42,0,1,0
12131,S Abid Ali (IND),C,1974-1975,5,3,0,93,70,31,132,70.45,0,1,0
12132,S Abid Ali (IND),S,1974-1975,5,3,0,93,70,31,132,70.45,0,1,0
12133,S Abrahams (SA),H,2000-2000,1,1,1,16,16*,-,26,61.53,0,0,0
12134,S Abrahams (SA),C,2000-2000,1,1,1,16,16*,-,26,61.53,0,0,0
12135,S Abrahams (SA),S,2000-2000,1,1,1,16,16*,-,26,61.53,0,0,0
12136,S Amarnath (IND),A,1978-1978,3,3,0,100,62,33.33,119,84.03,0,1,0
12137,S Amarnath (IND),C,1978-1978,3,3,0,100,62,33.33,119,84.03,0,1,0
12138,S Amarnath (IND),O,1978-1978,3,3,0,100,62,33.33,119,84.03,0,1,0
12139,S Badrinath (IND),A,2008-2011,7,6,1,79,27*,15.8,172,45.93,0,0,0
12140,S Badrinath (IND),C,2008-2011,7,6,1,79,27*,15.8,172,45.93,0,0,0
12141,S Badrinath (IND),B,2008-2008,3,3,1,39,27*,19.5,87,44.82,0,0,0
12142,S Badrinath (IND),O,2011-2011,4,3,0,40,17,13.33,85,47.05,0,0,0
12143,S Baksh (CAN),N,1979-1979,1,1,0,0,0,0,6,0,0,0,1
12144,S Baksh (CAN),C,1979-1979,1,1,0,0,0,0,6,0,0,0,1
12145,S Baksh (CAN),S,1979-1979,1,1,0,0,0,0,6,0,0,0,1
12146,S Bau (PNG),H,2017-2022,6,6,0,123,70,20.5,233,52.78,0,1,0
12147,S Bau (PNG),A,2016-2023,19,19,1,412,74,22.88,580,71.03,0,2,3
12148,S Bau (PNG),N,2017-2023,32,32,2,554,81*,18.46,950,58.31,0,2,3
12149,S Bau (PNG),C,2016-2023,57,57,3,1089,81*,20.16,1763,61.76,0,5,6
12150,S Bau (PNG),O,2016-2023,57,57,3,1089,81*,20.16,1763,61.76,0,5,6
12151,S Bhari (NEPAL),H,2020-2020,4,2,0,19,11,9.5,30,63.33,0,0,0
12152,S Bhari (NEPAL),A,2021-2022,3,2,2,3,2*,-,16,18.75,0,0,0
12153,S Bhari (NEPAL),N,2021-2022,4,3,3,2,2*,-,8,25,0,0,0
12154,S Bhari (NEPAL),C,2020-2022,11,7,5,24,11,12,54,44.44,0,0,0
12155,S Bhari (NEPAL),O,2020-2022,11,7,5,24,11,12,54,44.44,0,0,0
12156,S Chanderpaul (WI),H,1996-2010,88,84,14,2926,112*,41.8,4070,71.89,5,20,2
12157,S Chanderpaul (WI),A,1994-2011,90,82,13,3220,150,46.66,4369,73.7,5,21,2
12158,S Chanderpaul (WI),N,1995-2011,90,85,13,2632,107*,36.55,3969,66.31,1,18,2
12159,S Chanderpaul (WI),C,1994-2011,268,251,40,8778,150,41.6,12408,70.74,11,59,6
12160,S Chanderpaul (WI),B,1994-2011,45,42,9,1496,149*,45.33,2147,69.67,1,11,1
12161,S Chanderpaul (WI),S,1995-2009,76,70,6,2686,150,41.96,3887,69.1,2,19,0
12162,S Chanderpaul (WI),O,1995-2010,147,139,25,4596,127*,40.31,6374,72.1,8,29,5
12163,S Chattergoon (WI),H,2006-2008,5,4,1,109,54*,36.33,152,71.71,0,1,1
12164,S Chattergoon (WI),A,2008-2009,9,9,1,215,52,26.87,370,58.1,0,1,0
12165,S Chattergoon (WI),N,2008-2008,4,4,0,46,33,11.5,93,49.46,0,0,1
12166,S Chattergoon (WI),C,2006-2009,18,17,2,370,54*,24.66,615,60.16,0,2,2
12167,S Chattergoon (WI),S,2008-2009,7,7,1,172,52,28.66,286,60.13,0,1,0
12168,S Chattergoon (WI),O,2006-2008,11,10,1,198,54*,22,329,60.18,0,1,2
12169,S Dhakal (NEPAL),A,2022-2022,4,4,3,2,1*,2,29,6.89,0,0,0
12170,S Dhakal (NEPAL),N,2022-2022,4,2,2,5,4*,-,12,41.66,0,0,0
12171,S Dhakal (NEPAL),C,2022-2022,8,6,5,7,4*,7,41,17.07,0,0,0
12172,S Dhakal (NEPAL),O,2022-2022,8,6,5,7,4*,7,41,17.07,0,0,0
12173,S Dhamala (NEPAL),N,2022-2022,1,1,0,12,12,12,38,31.57,0,0,0
12174,S Dhamala (NEPAL),C,2022-2022,1,1,0,12,12,12,38,31.57,0,0,0
12175,S Dhamala (NEPAL),O,2022-2022,1,1,0,12,12,12,38,31.57,0,0,0
12176,S Dhaniram (CAN),H,2006-2009,11,9,0,213,79,23.66,274,77.73,0,2,1
12177,S Dhaniram (CAN),A,2007-2010,9,9,1,182,92,22.75,233,78.11,0,1,0
12178,S Dhaniram (CAN),N,2006-2010,24,23,3,520,63,26,619,84,0,3,1
12179,S Dhaniram (CAN),C,2006-2010,44,41,4,915,92,24.72,1126,81.26,0,6,2
12180,S Dhaniram (CAN),S,2006-2009,7,7,0,175,63,25,185,94.59,0,1,1
12181,S Dhaniram (CAN),O,2006-2010,37,34,4,740,92,24.66,941,78.63,0,5,1
12182,S Dhawan (IND),H,2010-2022,49,48,2,1890,143,41.08,2016,93.75,5,12,3
12183,S Dhawan (IND),A,2011-2022,87,85,7,3141,132*,40.26,3522,89.18,4,21,2
12184,S Dhawan (IND),N,2013-2019,31,31,1,1762,137,58.73,1898,92.83,8,6,0
12185,S Dhawan (IND),C,2010-2022,167,164,10,6793,143,44.11,7436,91.35,17,39,5
12186,S Dhawan (IND),B,2010-2022,66,65,4,2576,143,42.22,2764,93.19,6,17,3
12187,S Dhawan (IND),S,2013-2022,69,68,5,2941,137,46.68,3206,91.73,8,15,2
12188,S Dhawan (IND),O,2011-2022,32,31,1,1276,127,42.53,1466,87.03,3,7,0
12189,S Dube (IND),H,2019-2019,1,1,0,9,9,9,6,150,0,0,0
12190,S Dube (IND),C,2019-2019,1,1,0,9,9,9,6,150,0,0,0
12191,S Dube (IND),B,2019-2019,1,1,0,9,9,9,6,150,0,0,0
12192,S Elworthy (SA),H,1998-2002,10,2,2,22,14*,-,19,115.78,0,0,0
12193,S Elworthy (SA),A,1999-2002,12,5,3,35,18,17.5,64,54.68,0,0,0
12194,S Elworthy (SA),N,1998-2002,17,9,3,43,23,7.16,77,55.84,0,0,3
12195,S Elworthy (SA),C,1998-2002,39,16,8,100,23,12.5,160,62.5,0,0,3
12196,S Elworthy (SA),B,1998-2000,6,1,0,3,3,3,14,21.42,0,0,0
12197,S Elworthy (SA),S,1998-2002,25,10,4,77,23,12.83,117,65.81,0,0,2
12198,S Elworthy (SA),O,1999-2000,8,5,4,20,9*,20,29,68.96,0,0,1
12199,S Fouche (NAM),H,2023-2023,5,5,0,185,83,37,272,68.01,0,2,2
12200,S Fouche (NAM),A,2023-2023,1,1,0,14,14,14,27,51.85,0,0,0
12201,S Fouche (NAM),N,2023-2023,1,1,0,10,10,10,18,55.55,0,0,0
12202,S Fouche (NAM),C,2023-2023,7,7,0,209,83,29.85,317,65.93,0,2,2
12203,S Fouche (NAM),O,2023-2023,7,7,0,209,83,29.85,317,65.93,0,2,2
12204,S Jeganathan (SL),A,1983-1988,3,2,0,2,1,1,15,13.33,0,0,0
12205,S Jeganathan (SL),N,1987-1987,2,2,1,23,20*,23,24,95.83,0,0,0
12206,S Jeganathan (SL),C,1983-1988,5,4,1,25,20*,8.33,39,64.1,0,0,0
12207,S Jeganathan (SL),B,1987-1987,2,2,1,23,20*,23,24,95.83,0,0,0
12208,S Jeganathan (SL),S,1983-1988,2,1,0,1,1,1,4,25,0,0,0
12209,S Jeganathan (SL),O,1987-1987,1,1,0,1,1,1,11,9.09,0,0,0
12210,S Jora (NEPAL),H,2023-2023,4,4,0,37,28,9.25,47,78.72,0,0,0
12211,S Jora (NEPAL),A,2019-2019,1,1,0,19,19,19,20,95,0,0,0
12212,S Jora (NEPAL),C,2019-2023,5,5,0,56,28,11.2,67,83.58,0,0,0
12213,S Jora (NEPAL),O,2019-2023,5,5,0,56,28,11.2,67,83.58,0,0,0
12214,S Jyoti (CAN),H,2006-2009,3,2,1,36,19*,36,56,64.28,0,0,0
12215,S Jyoti (CAN),A,2009-2009,3,3,0,131,117,43.66,171,76.6,1,0,1
12216,S Jyoti (CAN),N,2006-2010,8,8,0,97,38,12.12,215,45.11,0,0,2
12217,S Jyoti (CAN),C,2006-2010,14,13,1,264,117,22,442,59.72,1,0,3
12218,S Jyoti (CAN),S,2006-2009,5,5,0,58,33,11.6,128,45.31,0,0,1
12219,S Jyoti (CAN),O,2006-2010,9,8,1,206,117,29.42,314,65.6,1,0,2
12220,S Kaul (IND),A,2018-2018,2,1,0,1,1,1,2,50,0,0,0
12221,S Kaul (IND),N,2018-2018,1,1,0,0,0,0,1,0,0,0,1
12222,S Kaul (IND),C,2018-2018,3,2,0,1,1,0.5,3,33.33,0,0,1
12223,S Kaul (IND),S,2018-2018,2,1,0,1,1,1,2,50,0,0,0
12224,S Kaul (IND),O,2018-2018,1,1,0,0,0,0,1,0,0,0,1
12225,S Keshvani (CAN),H,2009-2009,2,-,-,-,-,-,-,-,-,-,-
12226,S Keshvani (CAN),A,2009-2009,3,2,0,21,17,10.5,38,55.26,0,0,0
12227,S Keshvani (CAN),C,2009-2009,5,2,0,21,17,10.5,38,55.26,0,0,0
12228,S Keshvani (CAN),O,2009-2009,5,2,0,21,17,10.5,38,55.26,0,0,0
